,xcentre,ycentre,zcentre,cut_vulcan,cut_poz,f1
4233,475274.93,7481891.53,1572.5,1.349,1.239,4.0
4234,475285.891,7481873.082,1572.5,1.337,1.722,4.0
4235,475042.145,7481459.666,1557.5,1.3219999999999998,1.93,30.0
4236,475033.255,7481490.488,1557.5,1.7719999999999998,2.01,29.0
4237,475102.549,7481598.707,1557.5,0.825,1.68,37.0
4238,475048.184,7481447.489,1557.5,1.364,1.34,33.0
4239,475011.008,7481467.378,1557.5,2.195,1.22,34.0
4240,475047.865,7481463.7,1557.5,1.248,1.39,30.0
4241,475056.771,7481499.655,1557.5,0.782,1.15,34.0
4242,475050.416,7481502.591,1557.5,0.735,1.11,34.0
4243,475034.523,7481476.545,1557.5,1.5130000000000001,1.04,29.0
4244,475027.184,7481447.497,1557.5,1.339,1.07,30.0
4245,475053.601,7481534.511,1557.5,2.126,0.48,29.0
4246,475059.955,7481531.574,1557.5,2.089,0.52,29.0
4247,475121.513,7481593.919,1557.5,0.735,0.54,32.0
4248,475123.742,7481607.741,1557.5,0.715,0.56,34.0
4249,475049.149,7481516.534,1557.5,0.965,0.46,34.0
4250,475044.696,7481498.557,1557.5,0.727,1.01,29.0
4251,475054.869,7481520.568,1557.5,2.1959999999999997,0.69,29.0
4252,475037.708,7481508.465,1557.5,2.275,0.52,29.0
4253,475091.89,7481556.266,1557.5,0.322,0.24,32.0
4254,475048.515,7481523.505,1557.5,2.204,0.55,29.0
4255,475039.609,7481487.551,1557.5,1.817,1.75,29.0
4256,475045.964,7481484.614,1557.5,0.8109999999999999,1.79,30.0
4257,475058.831,7481488.86,1557.5,0.794,0.66,33.0
4258,475054.235,7481527.54,1557.5,2.22,0.82,29.0
4259,475051.684,7481488.649,1557.5,0.748,0.66,30.0
4260,475045.33,7481491.585,1557.5,0.725,1.49,34.0
4261,475065.042,7481542.58,1557.5,2.145,0.41,34.0
4262,475083.105,7481545.365,1557.5,0.348,0.33,29.0
4263,475065.224,7481516.12,1557.5,0.8,2.312,29.0
4264,475051.05,7481495.62,1557.5,0.741,1.724,34.0
4265,475094.854,7481550.382,1557.5,0.327,0.619,32.0
4266,475077.283,7481528.581,1557.5,1.955,0.882,33.0
4267,475105.724,7481572.03,1557.5,0.38,0.507,32.0
4268,475123.271,7481581.241,1557.5,0.547,0.487,33.0
4269,475109.537,7481588.799,1557.5,0.7340000000000001,1.703,29.0
4270,475108.269,7481602.741,1557.5,0.8270000000000001,0.733,37.0
4271,475128.717,7481600.905,1557.5,0.609,0.452,34.0
4272,475035.157,7481469.574,1557.5,1.6580000000000001,2.295,30.0
4273,475023.869,7481453.498,1557.5,1.685,1.267,30.0
4274,475037.869,7481453.493,1557.5,1.36,1.31,32.0
4275,475050.842,7481454.784,1557.5,1.307,0.616,33.0
4276,475030.07,7481458.568,1557.5,1.581,1.637,30.0
4277,474939.231,7481715.435,1572.5,1.535,1.85,44.0
4278,474981.336,7481705.363,1572.5,0.433,0.68,27.0
4279,474197.977,7479821.574,1602.5,0.239,1.894,12.0
4280,474241.198,7479837.44,1602.5,0.24600000000000002,0.541,12.0
4281,474296.407,7479778.038,1602.5,0.327,0.313,12.0
4282,474300.201,7479757.214,1602.5,0.374,0.344,12.0
4283,474257.768,7479800.196,1602.5,0.8,0.42,12.0
4284,474280.271,7479764.34,1602.5,0.281,0.25,12.0
4285,474234.044,7479828.145,1602.5,1.432,0.353,12.0
4286,474300.071,7479801.756,1602.5,0.37799999999999995,0.41,12.0
4287,474339.935,7479802.097,1602.5,0.353,0.33,12.0
4288,474321.223,7479802.536,1602.5,0.37,0.35,12.0
4289,474275.126,7479821.799,1602.5,0.18100000000000002,0.28,12.0
4290,474332.474,7479784.609,1602.5,0.359,0.26,12.0
4291,474282.713,7479780.153,1602.5,0.614,0.33,12.0
4292,474262.045,7479838.634,1602.5,0.23600000000000002,0.167,12.0
4293,474296.277,7479822.58,1602.5,0.14800000000000002,0.21,12.0
4294,474278.919,7479800.976,1602.5,0.657,0.224,12.0
4295,474262.653,7479831.821,1602.5,0.235,0.15,12.0
4296,474290.041,7479827.59,1602.5,0.16,0.21,12.0
4297,474309.364,7479826.582,1602.5,0.31,0.17,12.0
4298,474320.001,7479794.63,1602.5,0.365,0.34,12.0
4299,474309.971,7479820.464,1602.5,0.322,0.16,12.0
4300,474276.347,7479829.706,1602.5,0.16899999999999998,0.21,12.0
4301,474281.362,7479816.789,1602.5,0.708,0.21,12.0
4302,474333.695,7479792.515,1602.5,0.37200000000000005,0.3,12.0
4303,474333.851,7479806.498,1602.5,0.355,0.34,12.0
4304,474334.917,7479800.421,1602.5,0.382,0.35,12.0
4305,474262.783,7479787.279,1602.5,0.634,0.89,12.0
4306,474251.531,7479805.207,1602.5,0.865,0.49,12.0
4307,474274.034,7479769.351,1602.5,0.613,0.39,12.0
4308,474250.31,7479797.3,1602.5,0.922,0.55,12.0
4309,474277.698,7479793.07,1602.5,0.608,0.34,12.0
4310,474281.492,7479772.247,1602.5,0.316,0.32,12.0
4311,474265.225,7479803.091,1602.5,0.723,0.46,12.0
4312,474270.24,7479790.174,1602.5,0.633,1.158,12.0
4313,474276.477,7479785.164,1602.5,0.644,0.263,12.0
4314,474275.256,7479777.257,1602.5,0.644,0.486,12.0
4315,474301.422,7479765.121,1602.5,0.387,0.397,12.0
4316,474295.186,7479770.131,1602.5,0.315,0.347,12.0
4317,474293.965,7479762.225,1602.5,0.264,0.339,12.0
4318,474323.795,7479773.807,1602.5,0.37200000000000005,0.489,12.0
4319,474285.156,7479795.965,1602.5,0.578,0.206,12.0
4320,474280.141,7479808.882,1602.5,0.664,0.309,12.0
4321,474312.544,7479791.735,1602.5,0.413,0.452,12.0
4322,474308.88,7479768.016,1602.5,0.391,0.321,12.0
4323,474307.659,7479760.11,1602.5,0.38,0.883,12.0
4324,474310.101,7479775.922,1602.5,0.41100000000000003,0.511,12.0
4325,474298.85,7479793.85,1602.5,0.528,0.312,12.0
4326,474229.158,7479796.52,1602.5,2.202,1.023,12.0
4327,474222.922,7479801.531,1602.5,2.167,1.058,12.0
4328,474216.686,7479806.542,1602.5,2.084,2.066,12.0
4329,474217.907,7479814.448,1602.5,2.031,1.69,12.0
4330,474205.434,7479824.47,1602.5,2.06,4.163,12.0
4331,474191.74,7479826.585,1602.5,0.251,0.346,12.0
4332,474192.466,7479832.326,1602.5,0.37200000000000005,0.22,12.0
4333,474199.198,7479829.48,1602.5,0.233,2.898,12.0
4334,474248.16,7479838.171,1602.5,0.24,0.321,12.0
4335,474282.698,7479834.833,1602.5,0.175,0.17,12.0
4336,474246.516,7479818.124,1602.5,0.654,0.566,12.0
4337,474245.295,7479810.217,1602.5,0.634,1.026,12.0
4338,474242.852,7479794.405,1602.5,0.815,1.124,12.0
4339,474231.601,7479812.333,1602.5,1.538,0.939,12.0
4340,475196.385,7481702.234,1572.5,0.276,0.26,27.0
4341,475379.386,7481837.745,1557.5,1.49,1.77,38.0
4342,475363.027,7481889.129,1557.5,1.0290000000000001,1.64,38.0
4343,475371.95,7481887.774,1557.5,0.958,1.37,38.0
4344,475370.586,7481879.722,1557.5,1.262,1.34,38.0
4345,475390.527,7481893.078,1557.5,0.9,1.13,39.0
4346,475380.549,7481886.411,1557.5,1.183,1.12,38.0
4347,475403.282,7481861.7,1557.5,1.001,1.18,39.0
4348,475388.856,7481884.754,1557.5,1.216,1.0,38.0
4349,475398.845,7481891.403,1557.5,0.8640000000000001,0.68,39.0
4350,475397.396,7481882.636,1557.5,1.1909999999999998,1.08,39.0
4351,475404.686,7481852.208,1557.5,0.862,0.67,39.0
4352,475392.802,7481863.265,1557.5,1.2229999999999999,1.064,39.0
4353,475378.14,7481844.628,1557.5,1.499,1.535,38.0
4354,475405.025,7481871.08,1557.5,0.93,1.031,39.0
4355,475388.786,7481868.704,1557.5,1.219,1.886,39.0
4356,475382.607,7481865.153,1557.5,1.281,1.133,38.0
4357,475391.835,7481878.475,1557.5,1.2309999999999999,1.339,39.0
4358,475357.672,7481872.457,1557.5,1.245,1.918,38.0
4359,475361.971,7481866.932,1557.5,1.278,1.174,38.0
4360,475398.508,7481829.915,1557.5,1.589,1.76,39.0
4361,475406.601,7481830.323,1557.5,1.1179999999999999,0.61,6.0
4362,475370.922,7481856.172,1557.5,1.365,0.91,38.0
4363,475407.152,7481838.759,1557.5,0.8009999999999999,0.44,6.0
4364,475208.22,7481765.905,1557.5,1.056,1.97,30.0
4365,475172.758,7481741.328,1557.5,1.787,0.4,30.0
4366,475210.242,7481734.003,1557.5,0.33799999999999997,0.39,39.0
4367,475161.295,7481767.922,1557.5,1.45,0.13,30.0
4368,475342.435,7481836.788,1557.5,1.536,1.64,38.0
4369,475361.045,7481855.536,1557.5,1.51,1.574,38.0
4370,475340.169,7481818.039,1557.5,1.485,0.92,38.0
4371,475365.685,7481809.116,1557.5,1.703,0.359,35.0
4372,475333.588,7481808.665,1557.5,1.3619999999999999,1.617,38.0
4373,475321.266,7481827.113,1557.5,1.0490000000000002,1.403,38.0
4374,475342.664,7481827.414,1557.5,1.536,0.74,38.0
4375,475372.266,7481818.49,1557.5,1.876,0.833,38.0
4376,475310.338,7481836.337,1557.5,1.58,1.122,38.0
4377,475344.287,7481808.815,1557.5,1.66,0.686,38.0
4378,475374.761,7481827.864,1557.5,1.7619999999999998,1.209,38.0
4379,475355.564,7481864.76,1557.5,1.3019999999999998,0.685,38.0
4380,475334.167,7481864.46,1557.5,1.178,0.417,38.0
4381,475328.948,7481855.085,1557.5,1.5319999999999998,1.665,38.0
4382,475350.346,7481855.386,1557.5,1.2830000000000001,1.457,38.0
4383,475395.783,7481836.585,1572.5,1.483,1.08,4.0
4384,475377.445,7481821.33,1572.5,1.6059999999999999,1.0,4.0
4385,475379.841,7481798.339,1572.5,1.459,0.89,4.0
4386,475360.631,7481793.164,1572.5,1.6159999999999999,0.84,5.0
4387,475417.542,7481869.07,1572.5,0.851,2.13,4.0
4388,475424.852,7481820.748,1572.5,0.831,0.51,5.0
4389,475425.215,7481813.711,1572.5,0.9640000000000001,1.17,5.0
4390,475408.0,7481818.391,1572.5,1.2890000000000001,2.18,5.0
4391,475408.995,7481806.59,1572.5,1.517,1.12,5.0
4392,475383.566,7481854.778,1572.5,1.3659999999999999,1.25,4.0
4393,475386.614,7481828.957,1572.5,1.527,1.49,4.0
4394,475388.138,7481816.047,1572.5,1.7890000000000001,2.01,4.0
4395,475389.662,7481803.136,1572.5,1.683,1.8,5.0
4396,475378.969,7481808.419,1572.5,1.486,0.78,4.0
4397,475364.256,7481848.762,1572.5,1.579,0.92,4.0
4398,475369.8,7481800.792,1572.5,1.538,1.23,4.0
4399,475357.583,7481818.985,1572.5,1.8769999999999998,1.26,4.0
4400,475285.854,7481706.873,1557.5,0.899,1.72,29.0
4401,475340.342,7481681.199,1557.5,0.84,1.09,29.0
4402,475323.774,7481698.629,1557.5,1.41,0.43,29.0
4403,475264.336,7481765.87,1557.5,0.865,0.56,36.0
4404,475343.16,7481721.413,1557.5,0.17300000000000001,0.27,29.0
4405,475316.776,7481678.578,1557.5,0.67,0.32,29.0
4406,475293.794,7481743.631,1557.5,0.29600000000000004,0.37,36.0
4407,475352.98,7481733.488,1557.5,0.168,0.18,29.0
4408,475359.083,7481686.307,1557.5,0.529,0.273,29.0
4409,475370.626,7481724.092,1557.5,0.165,0.192,39.0
4410,475375.305,7481734.378,1557.5,0.17600000000000002,0.181,39.0
4411,475366.774,7481698.005,1557.5,0.423,0.23,29.0
4412,475373.305,7481710.306,1557.5,0.6709999999999999,0.143,39.0
4413,475360.917,7481732.512,1557.5,0.179,0.17,29.0
4414,475353.12,7481704.556,1557.5,0.6409999999999999,0.319,39.0
4415,475384.763,7481735.851,1557.5,0.19,0.133,29.0
4416,475313.708,7481726.785,1557.5,0.303,1.44,39.0
4417,475354.761,7481694.295,1557.5,0.514,0.468,29.0
4418,475362.929,7481692.156,1557.5,0.442,0.19,29.0
4419,475323.349,7481683.634,1557.5,1.252,0.57,39.0
4420,475342.345,7481675.41,1557.5,0.201,1.13,39.0
4421,475333.2,7481738.27,1557.5,1.345,0.31,38.0
4422,475293.895,7481749.199,1557.5,0.303,0.48,36.0
4423,475352.906,7481727.155,1557.5,0.159,0.13,29.0
4424,475333.414,7481715.671,1557.5,1.308,0.59,29.0
4425,475333.52,7481704.371,1557.5,1.321,0.56,29.0
4426,475284.042,7481754.756,1557.5,0.34700000000000003,0.562,35.0
4427,475294.109,7481726.6,1557.5,0.888,1.203,29.0
4428,475313.494,7481749.384,1557.5,0.257,0.161,29.0
4429,475313.601,7481738.084,1557.5,0.271,0.273,39.0
4430,475313.814,7481715.485,1557.5,1.229,0.78,29.0
4431,475323.679,7481690.761,1557.5,1.294,0.334,39.0
4432,475298.008,7481706.033,1557.5,0.865,1.116,39.0
4433,475305.653,7481687.074,1557.5,0.589,1.124,29.0
4434,474871.489,7481590.797,1587.5,1.548,1.84,43.0
4435,474822.347,7481585.36,1587.5,0.8340000000000001,1.29,43.0
4436,474879.155,7481622.682,1587.5,1.682,1.32,42.0
4437,474815.161,7481636.909,1587.5,1.281,1.21,43.0
4438,474771.165,7481652.885,1587.5,0.77,1.05,43.0
4439,474786.781,7481638.168,1587.5,1.0270000000000001,0.56,43.0
4440,474771.537,7481614.299,1587.5,0.529,0.71,43.0
4441,474778.826,7481575.778,1587.5,0.47200000000000003,0.63,43.0
4442,474756.348,7481615.99,1587.5,0.419,0.38,43.0
4443,474890.761,7481552.913,1587.5,0.884,0.38,43.0
4444,474836.305,7481558.945,1587.5,0.7959999999999999,0.49,43.0
4445,474851.906,7481534.716,1587.5,0.998,0.493,43.0
4446,474826.883,7481547.28,1587.5,0.7979999999999999,1.65,43.0
4447,474856.098,7481563.379,1587.5,0.96,0.929,43.0
4448,474890.388,7481591.499,1587.5,0.5489999999999999,1.14,43.0
4449,474903.153,7481604.958,1587.5,0.506,0.499,43.0
4450,474874.773,7481606.216,1587.5,1.595,1.325,43.0
4451,474825.82,7481601.374,1587.5,1.483,1.235,43.0
4452,474843.914,7481597.065,1587.5,1.5430000000000001,1.56,43.0
4453,474760.925,7481595.658,1587.5,0.391,0.42,43.0
4454,475302.07,7481918.033,1587.5,0.882,1.421,2.0
4455,475298.351,7481942.078,1587.5,0.5870000000000001,0.795,2.0
4456,475338.535,7481957.609,1587.5,0.836,0.667,2.0
4457,475296.242,7481982.497,1587.5,0.802,0.565,2.0
4458,475338.348,7481941.61,1587.5,0.76,0.54,2.0
4459,475386.158,7481925.049,1587.5,0.429,0.596,3.0
4460,475382.251,7481933.095,1587.5,0.6459999999999999,0.402,3.0
4461,475314.537,7481957.89,1587.5,0.525,0.632,2.0
4462,475318.63,7481965.842,1587.5,0.6679999999999999,0.469,2.0
4463,475322.724,7481974.681,1587.5,0.662,0.361,2.0
4464,475346.722,7481974.4,1587.5,0.7290000000000001,0.377,2.0
4465,475338.723,7481974.494,1587.5,0.8059999999999999,0.451,2.0
4466,475330.723,7481974.587,1587.5,0.6659999999999999,0.322,2.0
4467,475294.07,7481918.127,1587.5,1.036,0.765,2.0
4468,475274.165,7481926.36,1587.5,0.866,0.814,2.0
4469,475282.165,7481926.266,1587.5,0.831,0.92,2.0
4470,475298.164,7481926.079,1587.5,0.79,1.278,2.0
4471,475286.258,7481934.219,1587.5,0.718,0.812,2.0
4472,475290.351,7481942.172,1587.5,0.637,0.571,2.0
4473,475314.35,7481941.891,1587.5,0.716,0.545,2.0
4474,475330.349,7481941.704,1587.5,0.871,0.695,2.0
4475,475254.073,7481918.595,1587.5,1.07,1.366,2.0
4476,474660.515,7479361.507,1572.5,0.155,0.93,14.0
4477,474638.081,7479364.759,1572.5,0.604,0.868,14.0
4478,474653.934,7479378.26,1572.5,0.605,0.28,14.0
4479,474619.49,7479419.77,1572.5,0.382,0.073,17.0
4480,474622.588,7479409.528,1572.5,0.115,0.222,17.0
4481,474615.055,7479430.376,1572.5,0.14400000000000002,0.114,15.0
4482,474624.705,7479454.621,1572.5,0.146,0.328,15.0
4483,474652.339,7479348.826,1572.5,0.636,0.556,14.0
4484,474649.636,7479355.284,1572.5,0.643,1.161,14.0
4485,474644.23,7479368.198,1572.5,0.688,0.5,14.0
4486,474642.799,7479337.625,1572.5,0.655,0.233,14.0
4487,474657.224,7479369.884,1572.5,0.457,0.53,14.0
4488,474663.209,7479354.125,1572.5,0.713,0.239,14.0
4489,474672.136,7479353.028,1572.5,0.7609999999999999,0.14,14.0
4490,474669.144,7479360.509,1572.5,0.14400000000000002,0.45,14.0
4491,474630.073,7479395.247,1572.5,0.28600000000000003,0.496,14.0
4492,474667.39,7479395.495,1572.5,0.434,0.343,14.0
4493,474630.725,7479350.506,1572.5,0.9690000000000001,0.704,14.0
4494,474624.529,7479370.989,1572.5,0.41700000000000004,0.415,14.0
4495,474641.527,7479374.655,1572.5,0.619,0.226,14.0
4496,474651.874,7479385.028,1572.5,0.126,0.433,14.0
4497,474661.29,7479384.491,1572.5,0.46,0.23,14.0
4498,474663.956,7479377.363,1572.5,0.134,0.403,14.0
4499,474688.89,7479359.609,1572.5,0.15,0.168,15.0
4500,474802.396,7481623.45,1572.5,1.203,1.21,45.0
4501,474815.161,7481636.909,1572.5,1.3519999999999999,1.16,45.0
4502,474830.033,7481699.363,1572.5,0.621,1.03,45.0
4503,474834.99,7481720.181,1572.5,0.83,0.82,45.0
4504,474814.789,7481675.495,1572.5,0.51,0.77,45.0
4505,474790.54,7481629.818,1572.5,1.1,0.55,45.0
4506,474775.573,7481615.797,1572.5,0.493,0.64,45.0
4507,474801.652,7481700.622,1572.5,0.374,0.36,45.0
4508,474788.549,7481651.125,1572.5,1.038,0.33,45.0
4509,474822.225,7481706.722,1572.5,0.42100000000000004,0.73,45.0
4510,474817.64,7481647.318,1572.5,1.186,1.21,45.0
4511,474804.875,7481633.859,1572.5,1.2209999999999999,0.83,45.0
4512,474795.064,7481708.387,1572.5,0.371,0.26,45.0
4513,474814.417,7481714.081,1572.5,0.43799999999999994,0.4,45.0
4514,474772.912,7481696.512,1572.5,0.151,0.2,45.0
4515,474796.695,7481679.804,1572.5,0.308,0.23,45.0
4516,474780.664,7481703.9,1572.5,0.34600000000000003,0.22,45.0
4517,474439.214,7479619.214,1587.5,1.4469999999999998,1.95,12.0
4518,474443.905,7479583.239,1587.5,1.273,1.63,12.0
4519,474424.32,7479599.135,1587.5,1.261,0.77,12.0
4520,474476.82,7479599.414,1587.5,1.472,0.95,12.0
4521,474418.527,7479616.704,1587.5,0.669,0.41,14.0
4522,474466.474,7479622.32,1587.5,1.551,1.22,14.0
4523,474474.934,7479611.165,1587.5,1.6740000000000002,1.62,12.0
4524,474428.55,7479593.557,1587.5,1.2790000000000001,1.55,12.0
4525,474478.383,7479587.422,1587.5,1.479,1.41,12.0
4526,474481.049,7479593.837,1587.5,1.58,1.07,12.0
4527,474463.028,7479597.741,1587.5,1.452,1.15,12.0
4528,474483.393,7479600.01,1587.5,1.69,1.26,14.0
4529,474479.164,7479605.587,1587.5,1.659,1.66,14.0
4530,474468.36,7479610.569,1587.5,1.574,1.09,12.0
4531,474467.258,7479592.163,1587.5,1.419,1.2,12.0
4532,474464.592,7479585.749,1587.5,1.349,0.84,12.0
4533,474448.135,7479577.661,1587.5,1.2990000000000002,1.06,12.0
4534,474466.156,7479573.757,1587.5,1.42,0.95,12.0
4535,474473.052,7479574.594,1587.5,1.443,1.37,12.0
4536,474638.424,7479378.841,1602.5,0.563,0.46,10.0
4537,474664.654,7479376.042,1602.5,0.40299999999999997,0.349,11.0
4538,474679.066,7479340.177,1602.5,0.141,0.27,11.0
4539,474655.843,7479356.54,1602.5,0.57,0.17,11.0
4540,474635.302,7479358.74,1602.5,0.895,0.199,11.0
4541,474617.852,7479361.391,1602.5,0.9359999999999999,0.07,8.0
4542,474657.039,7479291.422,1602.5,0.14,0.53,11.0
4543,474666.521,7479357.586,1602.5,0.157,0.23,11.0
4544,474662.115,7479347.835,1602.5,0.17,0.51,11.0
4545,474653.305,7479328.333,1602.5,0.177,0.24,11.0
4546,474648.899,7479318.582,1602.5,0.135,0.22,11.0
4547,474644.494,7479308.831,1602.5,0.165,0.23,11.0
4548,474650.766,7479300.126,1602.5,0.156,0.29,11.0
4549,474647.032,7479337.038,1602.5,0.127,0.37,11.0
4550,474657.435,7479386.24,1602.5,0.484,0.48,10.0
4551,474655.874,7479376.19,1602.5,0.40299999999999997,0.258,11.0
4552,474645.165,7479355.493,1602.5,0.63,0.948,11.0
4553,474633.856,7479348.656,1602.5,0.865,0.249,11.0
4554,474628.75,7479335.605,1602.5,0.17800000000000002,0.261,11.0
4555,474624.35,7479344.957,1602.5,0.9229999999999999,0.248,11.0
4556,474627.357,7479365.091,1602.5,0.847,0.09,8.0
4557,474647.929,7479382.541,1602.5,0.502,0.21,10.0
4558,474614.845,7479341.257,1602.5,0.879,0.79,11.0
4559,474616.291,7479351.341,1602.5,0.872,0.25,11.0
4560,474977.27,7481619.285,1557.5,0.413,1.44,34.0
4561,475001.516,7481638.722,1557.5,0.44299999999999995,1.39,34.0
4562,474970.88,7481646.685,1557.5,1.501,1.44,32.0
4563,475009.771,7481614.872,1557.5,1.784,1.06,30.0
4564,474963.402,7481623.512,1557.5,1.281,0.78,33.0
4565,474997.357,7481600.212,1557.5,1.84,0.73,30.0
4566,475005.953,7481589.924,1557.5,0.478,0.66,34.0
4567,475005.334,7481663.671,1557.5,0.8909999999999999,0.54,34.0
4568,474981.185,7481661.475,1557.5,0.934,0.31,32.0
4569,474992.626,7481669.544,1557.5,0.8190000000000001,0.528,32.0
4570,474987.539,7481658.538,1557.5,0.35600000000000004,0.298,32.0
4571,474999.614,7481659.636,1557.5,0.355,0.65,34.0
4572,474994.528,7481648.63,1557.5,0.419,0.421,34.0
4573,474994.175,7481587.574,1557.5,0.41200000000000003,1.266,32.0
4574,475011.039,7481600.93,1557.5,1.923,1.03,30.0
4575,474989.658,7481600.368,1557.5,1.758,1.08,32.0
4576,474979.156,7481609.625,1557.5,0.415,1.284,34.0
4577,474998.501,7481614.257,1557.5,1.893,1.648,30.0
4578,474995.161,7481641.659,1557.5,0.43200000000000005,1.567,34.0
4579,474957.184,7481646.241,1557.5,1.365,1.019,33.0
4580,474996.429,7481627.717,1557.5,1.608,0.86,30.0
4581,474972.019,7481623.914,1557.5,1.335,1.593,34.0
4582,474984.355,7481626.619,1557.5,1.4769999999999999,1.44,34.0
4583,474983.721,7481633.59,1557.5,1.443,0.986,34.0
4584,474976.099,7481650.469,1557.5,1.61,0.253,32.0
4585,474394.785,7479440.253,1587.5,1.1840000000000002,0.67,14.0
4586,474390.214,7479445.555,1587.5,1.077,0.47,14.0
4587,475030.959,7481516.576,1557.5,2.479,0.58,29.0
4588,475030.209,7481481.584,1557.5,1.446,0.34,29.0
4589,474956.974,7481920.086,1572.5,1.275,1.18,44.0
4590,474957.112,7481901.63,1572.5,0.807,1.01,44.0
4591,474998.713,7481897.635,1572.5,0.6940000000000001,0.84,29.0
4592,474980.792,7481901.52,1572.5,1.1909999999999998,0.94,29.0
4593,474980.342,7481880.525,1572.5,0.6990000000000001,0.57,29.0
4594,474939.508,7481899.622,1572.5,1.304,0.49,44.0
4595,474938.343,7481878.659,1572.5,1.272,0.5,44.0
4596,475015.133,7481823.766,1572.5,0.5670000000000001,0.57,29.0
4597,475004.174,7481905.955,1572.5,1.5,0.974,29.0
4598,474998.619,7481903.74,1572.5,1.722,1.176,29.0
4599,475004.786,7481901.006,1572.5,1.6880000000000002,0.688,29.0
4600,474998.263,7481876.64,1572.5,0.588,0.701,29.0
4601,474992.489,7481887.266,1572.5,0.7829999999999999,0.555,29.0
4602,474991.739,7481852.274,1572.5,0.541,0.818,29.0
4603,474980.153,7481914.52,1572.5,1.069,1.12,44.0
4604,474969.542,7481914.25,1572.5,1.1909999999999998,1.24,44.0
4605,474975.424,7481923.283,1572.5,1.052,1.09,44.0
4606,474974.1,7481917.43,1572.5,1.097,1.06,44.0
4607,474974.718,7481898.149,1572.5,0.835,0.57,29.0
4608,474968.645,7481894.779,1572.5,0.738,1.58,44.0
4609,474968.495,7481887.78,1572.5,0.732,0.64,44.0
4610,474968.044,7481866.785,1572.5,0.47200000000000003,0.4,44.0
4611,474980.042,7481866.528,1572.5,0.518,0.525,44.0
4612,474979.592,7481845.533,1572.5,0.488,0.613,44.0
4613,474974.268,7481877.154,1572.5,0.514,0.424,44.0
4614,474968.195,7481873.784,1572.5,0.49200000000000005,0.431,44.0
4615,474967.744,7481852.788,1572.5,0.486,0.716,44.0
4616,474943.786,7481853.193,1572.5,1.46,0.769,29.0
4617,474944.093,7481867.19,1572.5,1.26,0.881,29.0
4618,474949.674,7481849.675,1572.5,1.53,0.523,29.0
4619,474950.124,7481870.67,1572.5,1.26,0.474,44.0
4620,474950.424,7481884.667,1572.5,0.742,1.052,44.0
4621,474949.974,7481863.672,1572.5,1.291,1.046,29.0
4622,474949.523,7481842.677,1572.5,1.6580000000000001,0.408,29.0
4623,474961.521,7481842.419,1572.5,0.475,0.429,29.0
4624,474961.971,7481863.415,1572.5,0.46,0.987,44.0
4625,474961.821,7481856.416,1572.5,0.457,1.249,44.0
4626,474962.271,7481877.411,1572.5,0.42200000000000004,0.393,44.0
4627,474962.571,7481891.408,1572.5,0.75,0.902,44.0
4628,474985.065,7481820.91,1572.5,0.546,0.517,29.0
4629,475003.436,7481838.02,1572.5,0.563,0.577,29.0
4630,474984.915,7481813.911,1572.5,0.5489999999999999,0.454,29.0
4631,474967.144,7481824.795,1572.5,0.5760000000000001,0.482,44.0
4632,474950.274,7481877.669,1572.5,1.216,0.655,44.0
4633,474946.105,7481901.948,1572.5,0.907,0.883,44.0
