midx,midy,midz,cut_real,cut_est,ugcut,f1
474228.793,7479755.553,1617.500, 2.280, 0.986,40,8
474212.904,7479768.255,1617.500, 2.221, 2.220,40,8
474266.442,7479758.616,1632.500, 0.870, 0.482,40,5
474281.921,7479751.781,1632.500, 1.414, 0.768,40,4
474256.113,7479761.407,1632.500, 0.870, 0.305,40,5
474250.439,7479735.813,1632.500, 1.154, 0.369,40,5
474256.024,7479744.348,1632.500, 0.465, 0.342,40,5
474248.072,7479762.611,1632.500, 0.738, 0.425,40,5
474274.306,7479732.448,1632.500, 1.209, 0.706,40,5
474276.074,7479728.368,1632.500, 0.597, 0.730,40,5
474271.907,7479732.648,1632.500, 0.057, 0.664,40,5
474276.336,7479743.246,1632.500, 0.791, 0.720,40,4
474306.804,7479741.593,1632.500, 1.027, 1.171,40,3
474286.492,7479742.695,1632.500, 0.765, 0.996,40,3
474292.077,7479751.230,1632.500, 1.699, 1.169,40,3
474313.139,7479767.485,1632.500, 0.049, 1.615,40,4
474296.648,7479742.144,1632.500, 0.940, 1.039,40,3
474287.506,7479760.316,1632.500, 0.336, 0.833,40,3
474323.559,7479767.199,1632.500, 0.808, 1.714,40,4
474302.233,7479750.679,1632.500, 1.188, 1.412,40,3
474284.353,7479763.377,1632.500, 0.230, 0.629,40,4
474681.953,7479760.842,1632.500, 0.500, 0.912,40,4
474692.615,7479762.045,1632.500, 0.420, 0.634,40,4
474733.694,7479766.129,1617.500, 0.792, 1.226,40,7
474737.398,7479748.432,1632.500, 1.260, 0.656,40,4
474748.002,7479749.660,1632.500, 0.580, 0.500,40,4
474754.403,7479741.049,1632.500, 1.130, 0.505,40,4
474750.142,7479731.234,1632.500, 0.580, 0.421,40,4
474760.803,7479732.439,1632.500, 1.200, 0.405,40,4
474752.262,7479759.475,1632.500, 0.570, 0.517,40,4
474741.660,7479758.246,1632.500, 1.130, 0.655,40,4
474743.741,7479739.845,1632.500, 0.680, 0.464,40,4
474745.922,7479768.061,1632.500, 1.014, 1.069,40,4
474730.999,7479757.043,1632.500, 0.991, 0.504,40,4
474737.700,7479741.116,1617.500, 0.456, 0.872,40,7
474726.737,7479747.228,1632.500, 0.520, 0.492,40,4
474735.260,7479766.858,1632.500, 1.480, 0.738,40,4
474737.967,7479750.885,1617.500, 0.533, 0.808,40,7
474771.465,7479733.644,1632.500, 0.133, 0.389,40,4
474145.129,7479772.695,1617.500, 0.760, 1.200,40,9
474147.348,7479803.271,1632.500, 0.448, 1.133,40,5
474157.504,7479802.720,1632.500, 1.327, 0.787,40,5
474164.542,7479787.372,1617.500, 1.508, 1.271,40,8
474173.207,7479789.901,1617.500, 2.817, 1.545,40,8
474186.959,7479783.446,1632.500, 1.645, 1.316,40,5
474196.664,7479800.516,1632.500, 1.586, 1.032,40,5
474181.967,7479794.238,1617.500, 2.522, 1.663,40,8
474180.878,7479792.683,1632.500, 1.632, 0.941,40,5
474177.816,7479801.618,1632.500, 0.258, 0.885,40,5
474184.348,7479804.699,1617.500, 1.140, 1.400,40,8
474166.082,7479796.661,1617.500, 0.739, 1.300,40,8
474191.530,7479774.360,1632.500, 1.851, 1.656,40,5
474181.054,7479784.524,1617.500, 1.793, 1.700,40,8
474179.654,7479774.505,1617.500, 2.425, 1.805,40,8
474171.938,7479780.970,1617.500, 1.900, 1.475,40,8
474196.599,7479771.365,1617.500, 3.430, 2.576,40,8
474206.105,7479775.064,1617.500, 2.878, 2.210,40,8
474222.410,7479771.955,1617.500, 1.375, 1.797,40,8
474240.286,7479784.879,1632.500, 2.430, 0.416,40,5
474211.842,7479773.258,1632.500, 0.802, 1.898,40,5
474232.154,7479772.157,1632.500, 2.196, 0.895,40,5
474228.072,7479801.216,1617.500, 1.927, 1.914,40,8
474217.427,7479781.793,1632.500, 1.303, 1.388,40,5
474209.570,7479795.623,1617.500, 2.716, 2.070,40,8
474235.393,7479795.399,1617.500, 2.100, 2.062,40,8
474233.476,7479785.705,1617.500, 1.525, 2.003,40,8
474207.271,7479782.344,1632.500, 1.437, 1.732,40,5
474217.587,7479798.407,1617.500, 1.831, 1.948,40,8
474231.915,7479775.654,1617.500, 2.445, 1.306,40,8
474230.413,7479789.778,1632.500, 3.614, 0.743,40,5
474225.532,7479792.056,1617.500, 1.100, 1.917,40,8
474221.502,7479790.479,1632.500, 2.201, 0.861,40,5
474211.346,7479791.030,1632.500, 0.794, 0.829,40,5
474236.598,7479805.806,1617.500, 1.639, 1.904,40,8
474218.900,7479799.568,1632.500, 1.690, 0.916,40,5
474217.286,7479789.158,1617.500, 2.147, 1.893,40,8
474263.029,7479807.531,1632.500, 1.520, 0.465,40,4
474281.605,7479773.718,1632.500, 0.510, 0.610,40,4
474273.359,7479804.741,1632.500, 1.570, 0.621,40,4
474255.448,7479799.980,1632.500, 0.800, 0.420,40,4
474250.615,7479782.088,1632.500, 1.090, 0.455,40,4
474263.694,7479768.957,1632.500, 0.210, 0.627,40,4
474260.945,7479779.298,1632.500, 1.230, 0.492,40,4
474245.639,7479806.848,1632.500, 0.526, 0.549,40,4
474320.002,7479793.906,1632.500, 0.779, 0.996,40,4
474309.846,7479794.457,1632.500, 1.368, 0.980,40,4
474299.548,7479773.897,1632.500, 0.380, 1.199,40,3
474308.700,7479774.454,1632.500, 1.346, 1.337,40,3
474315.343,7479782.989,1632.500, 1.006, 1.285,40,4
474318.988,7479776.285,1632.500, 0.314, 1.581,40,4
474291.935,7479770.928,1632.500, 0.170, 1.127,40,4
474339.300,7479775.183,1632.500, 1.503, 1.360,40,4
474349.456,7479774.632,1632.500, 2.022, 0.922,40,4
474682.212,7479799.824,1617.500, 1.280, 1.846,40,7
474660.840,7479784.114,1632.500, 0.304, 1.152,40,4
474666.425,7479792.649,1632.500, 0.061, 1.220,40,4
474673.416,7479787.880,1632.500, 0.689, 1.231,40,4
474684.077,7479789.083,1632.500, 0.930, 1.360,40,4
474672.706,7479796.124,1617.500, 0.620, 1.864,40,7
474680.651,7479789.773,1617.500, 1.640, 1.934,40,7
474690.156,7479793.473,1617.500, 3.860, 1.561,40,7
474696.877,7479771.860,1632.500, 1.257, 0.940,40,4
474701.138,7479781.674,1632.500, 0.680, 1.272,40,4
474703.087,7479770.347,1617.500, 1.544, 1.005,40,7
474698.101,7479787.122,1617.500, 1.530, 1.366,40,7
474707.138,7479808.312,1617.500, 0.940, 1.929,40,7
474711.800,7479782.877,1632.500, 0.510, 1.272,40,4
474717.296,7479794.416,1617.500, 1.500, 1.963,40,7
474709.748,7479800.925,1617.500, 2.000, 1.927,40,7
474707.606,7479790.821,1617.500, 1.532, 1.700,40,7
474705.522,7479780.509,1617.500, 1.220, 1.396,40,7
474711.808,7479773.916,1617.500, 1.028, 1.508,40,7
474718.348,7479804.873,1617.500, 2.650, 1.947,40,7
474686.215,7479770.657,1632.500, 1.284, 0.886,40,4
474688.595,7479783.422,1617.500, 1.860, 1.206,40,7
474714.010,7479784.616,1617.500, 1.688, 1.577,40,7
474702.636,7479799.769,1617.500, 3.127, 1.929,40,7
474696.540,7479777.071,1617.500, 0.860, 1.231,40,7
474727.464,7479771.438,1617.500, 0.971, 1.385,40,7
474743.318,7479772.493,1617.500, 1.145, 1.073,40,7
474750.184,7479777.875,1632.500, 0.260, 1.633,40,4
474760.845,7479779.079,1632.500, 1.240, 1.331,40,4
474756.522,7479769.290,1632.500, 0.132, 1.202,40,4
474762.672,7479804.195,1617.500, 0.526, 2.117,40,7
474736.419,7479777.007,1617.500, 0.656, 1.337,40,7
474745.346,7479806.131,1617.500, 1.063, 2.394,40,7
474752.720,7479775.259,1617.500, 0.615, 1.496,40,7
474739.522,7479776.672,1632.500, 1.350, 1.328,40,4
474754.445,7479787.690,1632.500, 0.380, 1.909,40,4
474769.432,7479802.327,1617.500, 1.022, 1.854,40,7
474775.704,7479790.126,1632.500, 0.418, 1.257,40,4
474779.964,7479799.941,1632.500, 0.660, 1.770,40,4
474767.183,7479770.495,1632.500, 0.472, 1.060,40,4
474777.845,7479771.700,1632.500, 0.385, 0.913,40,4
474051.880,7479846.217,1617.500, 0.730, 1.222,40,45
474064.747,7479843.309,1632.500, 1.306, 1.029,40,5
474074.701,7479845.533,1632.500, 0.774, 1.029,40,5
474077.039,7479831.007,1617.500, 0.517, 0.549,40,9
474088.986,7479841.120,1632.500, 0.343, 1.123,40,5
474099.032,7479843.976,1632.500, 0.750, 0.968,40,5
474105.000,7479823.647,1632.500, 1.290, 0.807,40,5
474111.875,7479833.784,1632.500, 1.370, 0.833,40,5
474084.656,7479847.756,1632.500, 0.563, 0.975,40,5
474092.627,7479834.191,1632.500, 1.287, 1.024,40,5
474132.621,7479812.907,1632.500, 0.545, 0.916,40,5
474152.933,7479811.806,1632.500, 0.481, 0.773,40,5
474173.245,7479810.704,1632.500, 0.307, 0.818,40,5
474188.986,7479818.688,1632.500, 0.902, 0.833,40,5
474168.674,7479819.790,1632.500, 1.206, 0.777,40,5
474196.403,7479812.192,1617.500, 2.141, 1.772,40,8
474183.401,7479810.153,1632.500, 0.354, 0.856,40,5
474211.089,7479814.841,1617.500, 2.660, 2.076,40,8
474215.171,7479808.500,1632.500, 1.192, 0.946,40,5
474219.033,7479808.490,1617.500, 2.738, 1.985,40,8
474220.594,7479818.541,1617.500, 2.275, 1.980,40,8
474230.100,7479822.240,1617.500, 1.209, 1.896,40,8
474203.714,7479809.051,1632.500, 0.539, 1.014,40,5
474204.860,7479837.869,1617.500, 1.693, 1.696,40,8
474211.068,7479817.586,1632.500, 1.724, 1.012,40,5
474205.031,7479809.418,1617.500, 1.700, 2.140,40,8
474238.044,7479815.889,1617.500, 1.399, 1.767,40,8
474228.539,7479812.190,1617.500, 1.958, 1.911,40,8
474213.047,7479822.903,1617.500, 2.577, 1.992,40,8
474241.536,7479815.934,1632.500, 2.411, 0.687,40,4
474220.111,7479830.621,1617.500, 1.926, 1.930,40,8
474204.046,7479817.834,1632.500, 2.782, 0.921,40,5
474251.692,7479815.383,1632.500, 1.190, 0.570,40,4
474271.249,7479831.902,1632.500, 0.493, 0.576,40,4
474260.281,7479817.872,1632.500, 0.964, 0.468,40,4
474265.470,7479824.157,1632.500, 0.691, 0.515,40,4
474270.611,7479815.082,1632.500, 1.097, 0.494,40,4
474261.093,7479832.453,1632.500, 0.435, 0.656,40,4
474257.296,7479823.978,1632.500, 0.915, 0.608,40,4
474703.473,7479825.975,1617.500, 1.282, 2.055,40,7
474699.213,7479816.160,1617.500, 1.104, 2.106,40,7
474709.874,7479817.364,1617.500, 1.200, 2.045,40,7
474737.868,7479811.865,1617.500, 3.270, 2.296,40,7
474748.020,7479815.043,1617.500, 1.796, 2.391,40,7
474804.512,7479845.504,1617.500, 3.410, 1.298,40,8
474798.161,7479848.445,1617.500, 2.110, 1.623,40,8
474778.627,7479828.744,1617.500, 4.152, 2.301,40,7
474776.262,7479822.186,1617.500, 1.209, 2.330,40,7
474771.709,7479808.947,1617.500, 0.540, 2.009,40,7
474773.985,7479815.566,1617.500, 1.147, 2.235,40,7
474779.497,7479843.067,1617.500, 3.890, 2.229,40,7
474786.303,7479838.797,1617.500, 0.590, 2.036,40,7
474771.519,7479846.453,1617.500, 1.510, 2.245,40,7
473962.730,7479860.497,1617.500, 1.640, 0.861,40,45
473969.461,7479877.456,1617.500, 0.880, 1.242,40,45
474000.806,7479875.353,1617.500, 1.570, 1.397,40,45
473995.207,7479865.538,1617.500, 1.340, 1.295,40,45
473978.183,7479875.250,1617.500, 1.340, 1.366,40,45
474019.695,7479875.753,1617.500, 0.660, 1.037,40,45
474029.143,7479865.692,1617.500, 0.720, 1.117,40,45
474042.167,7479869.540,1632.500, 0.330, 0.715,40,43
474018.849,7479877.639,1617.500, 0.830, 1.058,40,45
474034.742,7479875.508,1617.500, 0.660, 0.949,40,45
474006.406,7479885.168,1617.500, 1.240, 1.391,40,45
474019.695,7479875.753,1632.500, 0.550, 0.517,40,43
474058.002,7479885.774,1617.500, 0.550, 1.043,40,45
474079.990,7479875.714,1617.500, 1.960, 0.966,40,45
474057.366,7479875.611,1617.500, 0.950, 1.244,40,45
474068.791,7479856.084,1617.500, 0.450, 1.221,40,45
474074.391,7479865.899,1617.500, 0.510, 1.045,40,45
474064.791,7479869.643,1632.500, 0.890, 0.703,40,43
474058.898,7479885.040,1617.500, 0.920, 1.087,40,45
474046.168,7479855.980,1617.500, 0.840, 1.468,40,45
474091.719,7479856.506,1632.500, 0.444, 0.715,40,5
474085.589,7479885.529,1617.500, 0.540, 0.893,40,45
474179.260,7479883.663,1632.500, 2.418, 1.255,40,43
474196.293,7479883.657,1632.500, 1.620, 1.021,40,43
474381.437,7479887.792,1632.500, 1.672, 1.282,40,4
474390.962,7479885.979,1632.500, 0.567, 1.425,40,4
474684.270,7479851.806,1617.500, 0.828, 1.075,40,7
474715.626,7479878.089,1617.500, 1.820, 1.462,40,8
474703.153,7479875.601,1617.500, 2.273, 1.143,40,8
474690.182,7479880.870,1617.500, 0.552, 0.850,40,8
474725.539,7479874.062,1617.500, 2.960, 1.703,40,8
474709.638,7479872.966,1617.500, 1.927, 1.365,40,8
474705.713,7479882.116,1617.500, 1.366, 1.280,40,8
474716.123,7479870.331,1617.500, 1.494, 1.576,40,8
474720.816,7479886.019,1617.500, 3.442, 1.393,40,8
474688.530,7479861.622,1617.500, 0.638, 1.056,40,7
474696.668,7479878.235,1617.500, 1.532, 1.042,40,7
474722.609,7479867.697,1617.500, 1.415, 1.921,40,8
474759.119,7479878.406,1617.500, 0.570, 1.252,40,8
474732.039,7479871.236,1617.500, 0.514, 1.888,40,8
474745.270,7479867.366,1617.500, 1.203, 1.576,40,8
474752.416,7479863.877,1617.500, 1.658, 1.499,40,8
474759.530,7479860.314,1617.500, 1.010, 1.437,40,8
474755.768,7479871.141,1617.500, 2.308, 1.366,40,8
474763.688,7479850.020,1617.500, 0.787, 1.791,40,8
474735.495,7479879.368,1617.500, 1.580, 1.443,40,8
474729.094,7479865.062,1617.500, 1.111, 1.927,40,8
474736.858,7479865.896,1617.500, 0.178, 1.619,40,8
474741.103,7479875.280,1617.500, 1.244, 1.333,40,8
474741.918,7479860.102,1617.500, 0.320, 1.778,40,8
474762.882,7479867.578,1617.500, 0.614, 1.169,40,8
474728.971,7479881.257,1617.500, 2.935, 1.457,40,8
474791.778,7479851.683,1617.500, 3.240, 1.930,40,8
474785.166,7479858.028,1617.500, 1.400, 2.180,40,8
474782.332,7479850.547,1617.500, 4.390, 2.230,40,8
474774.719,7479853.435,1617.500, 5.190, 2.115,40,8
474766.233,7479874.843,1617.500, 0.734, 1.181,40,8
474777.323,7479860.999,1617.500, 1.440, 1.796,40,8
474794.515,7479858.125,1617.500, 4.020, 1.929,40,8
474767.040,7479857.284,1617.500, 1.597, 1.565,40,8
473958.481,7479920.531,1617.500, 2.120, 1.443,40,45
473960.394,7479900.901,1632.500, 0.300, 0.581,40,43
473957.804,7479899.213,1617.500, 1.260, 1.501,40,45
473986.208,7479911.098,1647.500, 0.290, 0.336,40,1
473982.304,7479913.013,1617.500, 1.170, 1.598,40,45
473996.538,7479908.307,1647.500, 0.290, 0.369,40,1
473974.496,7479923.834,1647.500, 0.270, 0.309,40,1
474001.371,7479925.047,1647.500, 0.374, 0.360,40,1
473991.259,7479923.099,1647.500, 0.369, 0.401,40,1
473976.667,7479909.515,1647.500, 0.209, 0.315,40,1
473982.471,7479898.334,1617.500, 1.530, 1.287,40,45
473989.381,7479894.880,1617.500, 2.070, 1.699,40,45
473964.309,7479909.652,1617.500, 1.060, 1.353,40,45
473966.565,7479890.261,1632.500, 0.720, 0.695,40,43
473984.543,7479908.061,1632.500, 0.600, 0.618,40,43
473969.034,7479914.393,1647.500, 0.139, 0.309,40,1
473980.739,7479918.936,1647.500, 0.320, 0.313,40,1
473984.543,7479908.061,1617.500, 2.370, 1.571,40,45
474000.580,7479914.510,1617.500, 0.510, 1.838,40,45
473988.957,7479900.757,1647.500, 0.230, 0.328,40,1
474022.031,7479920.619,1647.500, 0.410, 0.393,40,1
474006.868,7479905.517,1647.500, 0.400, 0.330,40,1
474004.119,7479915.858,1647.500, 0.403, 0.338,40,1
474023.317,7479895.035,1617.500, 0.320, 1.113,40,45
474015.830,7479895.198,1632.500, 0.450, 0.292,40,43
474006.292,7479904.747,1617.500, 1.310, 1.690,40,45
474045.941,7479895.138,1617.500, 0.520, 0.729,40,45
474079.877,7479895.293,1617.500, 0.510, 0.767,40,45
474074.164,7479905.056,1617.500, 0.420, 0.664,40,45
474091.075,7479914.923,1617.500, 0.540, 0.404,40,45
474096.788,7479905.160,1617.500, 0.460, 0.703,40,45
474146.445,7479894.279,1632.500, 0.800, 1.379,40,43
474202.030,7479902.639,1632.500, 1.182, 0.912,40,43
474202.228,7479909.636,1632.500, 1.053, 0.760,40,43
474168.027,7479906.503,1632.500, 0.940, 1.048,40,43
474185.938,7479897.328,1632.500, 0.220, 1.049,40,43
474183.853,7479921.653,1632.500, 0.990, 0.614,40,43
474196.532,7479901.656,1632.500, 0.627, 0.920,40,43
474167.928,7479912.173,1632.500, 0.540, 1.161,40,43
474178.946,7479901.660,1632.500, 0.711, 0.850,40,43
474216.222,7479909.504,1632.500, 0.292, 0.725,40,3
474216.025,7479902.507,1632.500, 0.287, 0.758,40,3
474204.025,7479906.151,1632.500, 0.300, 0.807,40,43
474209.422,7479902.836,1632.500, 1.038, 0.810,40,43
474209.620,7479909.833,1632.500, 0.960, 0.763,40,43
474387.022,7479896.327,1632.500, 0.649, 1.267,40,4
474393.621,7479922.483,1632.500, 2.079, 0.866,40,4
474442.754,7479927.024,1632.500, 0.745, 2.072,40,4
474408.180,7479924.165,1632.500, 1.296, 0.925,40,4
474425.884,7479921.833,1632.500, 1.249, 0.978,40,4
474479.517,7479927.693,1632.500, 0.312, 1.652,40,4
474499.409,7479923.172,1632.500, 0.181, 1.033,40,4
474519.302,7479918.651,1632.500, 0.735, 1.015,40,4
474511.362,7479923.304,1647.500, 0.380, 1.815,40,3
474509.356,7479920.911,1632.500, 0.456, 1.109,40,4
474489.463,7479925.432,1632.500, 0.587, 1.058,40,4
474670.726,7479888.774,1617.500, 0.713, 0.684,40,8
474664.241,7479891.408,1617.500, 0.584, 0.704,40,8
474675.973,7479894.198,1617.500, 1.008, 0.638,40,8
474666.060,7479898.225,1617.500, 0.830, 0.768,40,8
474685.886,7479890.171,1617.500, 1.106, 0.690,40,8
474691.077,7479898.100,1617.500, 2.281, 0.787,40,8
473954.137,7479954.149,1632.500, 1.290, 0.643,40,42
473953.329,7479952.727,1617.500, 1.070, 1.054,40,45
473959.052,7479951.203,1647.500, 0.170, 0.266,40,42
473946.208,7479942.442,1617.500, 0.170, 1.208,40,45
473954.831,7479938.687,1632.500, 0.470, 0.614,40,42
473954.831,7479938.687,1617.500, 2.070, 1.335,40,45
473989.085,7479933.497,1617.500, 1.270, 1.527,40,45
473989.474,7479955.783,1617.500, 0.420, 1.478,40,45
473981.651,7479951.383,1647.500, 0.320, 0.336,40,42
473984.909,7479943.559,1632.500, 0.230, 0.522,40,42
473972.566,7479964.838,1632.500, 1.420, 0.720,40,42
473994.505,7479931.424,1647.500, 0.438, 0.419,40,1
473991.080,7479932.919,1632.500, 0.310, 0.439,40,42
473975.636,7479931.753,1647.500, 0.310, 0.340,40,1
473964.838,7479941.373,1617.500, 1.840, 1.367,40,45
473972.016,7479963.328,1617.500, 1.040, 1.120,40,45
473964.986,7479930.970,1617.500, 1.329, 1.513,40,45
473969.091,7479929.271,1647.500, 0.184, 0.305,40,1
473970.832,7479957.218,1632.500, 0.690, 0.630,40,42
473970.832,7479957.218,1647.500, 0.510, 0.313,40,42
473995.271,7479939.202,1647.500, 0.405, 0.427,40,1
473982.181,7479934.236,1647.500, 0.260, 0.354,40,1
473984.866,7479964.863,1632.500, 0.156, 0.616,40,42
473978.304,7479952.464,1617.500, 1.220, 1.132,40,45
473995.502,7479945.113,1617.500, 0.470, 1.499,40,45
474004.509,7479935.220,1647.500, 0.664, 0.434,40,1
474008.361,7479944.167,1647.500, 0.479, 0.471,40,1
474042.597,7479951.214,1647.500, 0.280, 0.417,40,1
474035.718,7479949.916,1647.500, 0.200, 0.397,40,1
474010.402,7479929.738,1647.500, 0.389, 0.402,40,1
474035.602,7479942.771,1647.500, 0.257, 0.394,40,1
474014.394,7479937.906,1647.500, 0.327, 0.427,40,1
474030.288,7479967.383,1632.500, 0.100, 0.518,40,42
474046.117,7479944.754,1647.500, 0.227, 0.416,40,1
474154.833,7479948.372,1632.500, 0.840, 1.013,40,43
474137.808,7479958.084,1632.500, 0.550, 0.811,40,43
474154.720,7479967.950,1632.500, 0.280, 0.820,40,43
474158.591,7479934.100,1632.500, 1.010, 1.083,40,43
474199.777,7479931.134,1632.500, 0.350, 0.405,40,43
474171.744,7479958.238,1632.500, 0.740, 0.815,40,43
474209.981,7479968.339,1632.500, 2.090, 0.506,40,43
474206.780,7479953.178,1647.500, 0.430, 0.346,40,42
474336.290,7479957.010,1632.500, 1.663, 1.064,40,3
474354.010,7479942.308,1632.500, 1.539, 1.331,40,3
474348.586,7479964.809,1617.500, 1.060, 1.663,40,8
474331.528,7479946.826,1632.500, 1.160, 1.104,40,3
474325.432,7479950.311,1632.500, 1.160, 1.007,40,3
474355.024,7479959.929,1632.500, 1.020, 1.602,40,3
474375.336,7479958.827,1632.500, 3.087, 1.056,40,3
474394.634,7479940.104,1632.500, 3.391, 0.896,40,4
474430.439,7479965.211,1617.500, 1.021, 1.820,40,8
474439.731,7479936.735,1632.500, 2.517, 1.640,40,4
474431.328,7479954.519,1617.500, 2.161, 1.911,40,6
474433.685,7479956.158,1632.500, 1.743, 1.399,40,4
474432.808,7479929.284,1632.500, 0.915, 1.850,40,4
474429.785,7479938.996,1632.500, 1.420, 1.761,40,4
474426.762,7479948.707,1632.500, 2.647, 1.332,40,4
474441.013,7479949.970,1617.500, 1.602, 1.859,40,6
474432.217,7479943.827,1617.500, 2.115, 1.885,40,6
474430.662,7479965.869,1632.500, 1.341, 1.371,40,4
474422.532,7479948.376,1617.500, 2.032, 1.927,40,6
474436.708,7479946.447,1632.500, 0.679, 1.567,40,4
474443.632,7479953.897,1632.500, 4.325, 1.628,40,4
474411.958,7479963.617,1617.500, 3.440, 1.363,40,6
474421.643,7479959.068,1617.500, 2.289, 1.883,40,6
474440.124,7479960.662,1617.500, 1.615, 1.827,40,8
474440.609,7479963.609,1632.500, 1.916, 1.432,40,4
474500.012,7479931.460,1647.500, 0.690, 1.798,40,3
474486.440,7479935.144,1632.500, 1.068, 1.644,40,4
474496.386,7479932.883,1632.500, 0.417, 1.262,40,4
474506.333,7479930.623,1632.500, 0.528, 1.280,40,4
473941.986,7479975.618,1617.500, 0.160, 0.530,40,45
473952.707,7479973.040,1617.500, 0.220, 0.564,40,45
473941.795,7479975.429,1632.500, 0.170, 0.885,40,42
473941.521,7479974.716,1632.500, 0.190, 0.885,40,42
474001.838,7479996.622,1632.500, 0.230, 0.477,40,42
474001.952,7479977.043,1632.500, 0.100, 0.647,40,42
473977.616,7479973.144,1617.500, 0.990, 1.053,40,45
473992.352,7479996.385,1632.500, 1.000, 0.817,40,42
473978.695,7479975.503,1632.500, 0.380, 0.815,40,42
473988.814,7479992.774,1617.500, 0.200, 0.739,40,45
473963.905,7479992.671,1617.500, 0.090, 0.388,40,45
473994.527,7479983.010,1617.500, 0.160, 0.632,40,45
473963.898,7479978.320,1617.500, 1.310, 0.724,40,45
473971.903,7479982.907,1617.500, 0.400, 0.824,40,45
473984.823,7479986.167,1632.500, 0.970, 0.847,40,42
473966.339,7479981.698,1617.500, 0.900, 0.683,40,45
474009.666,7479980.966,1647.500, 0.250, 0.339,40,41
474009.510,7480000.538,1647.500, 0.240, 0.288,40,41
474020.597,7479975.416,1647.500, 0.330, 0.360,40,41
474024.462,7479996.725,1632.500, 0.270, 0.322,40,42
474037.993,7479971.406,1647.500, 0.230, 0.340,40,41
474007.551,7479986.858,1632.500, 0.203, 0.493,40,42
474004.094,7479971.135,1647.500, 0.290, 0.361,40,41
474007.438,7480006.437,1632.500, 0.300, 0.452,40,42
474030.175,7479986.962,1632.500, 0.220, 0.432,40,42
474007.773,7479981.196,1632.500, 0.210, 0.560,40,42
474024.576,7479977.146,1632.500, 0.190, 0.337,40,42
474032.265,7479981.146,1647.500, 0.200, 0.346,40,41
474020.597,7479975.416,1632.500, 0.180, 0.357,40,42
474032.109,7480000.718,1647.500, 0.270, 0.255,40,41
474054.708,7480000.898,1647.500, 0.310, 0.294,40,41
474081.022,7479996.983,1632.500, 0.360, 0.644,40,43
474054.864,7479981.327,1647.500, 0.170, 0.277,40,41
